JDay,Date,hour,srad,temperature,rain
196,'07/15/2022',17,1.6245972,38.43,0
196,'07/15/2022',18,1.088064,38.12,0
196,'07/15/2022',19,0.5831712,35.4,0
196,'07/15/2022',20,0.083952,32.69,0
196,'07/15/2022',21,0,29.98,0
196,'07/15/2022',22,0,29.29,0
196,'07/15/2022',23,0,28.6,0
197,'07/16/2022',0,0,27.9,0
197,'07/16/2022',1,0,27.42,0.3
197,'07/16/2022',2,0,26.93,0
197,'07/16/2022',3,0,26.44,0
197,'07/16/2022',4,0,26.14,0
197,'07/16/2022',5,0,25.84,0
197,'07/16/2022',6,0.182304,25.53,0
197,'07/16/2022',7,0.557856,27.45,0
197,'07/16/2022',8,0.9291708,29.36,0
197,'07/16/2022',9,1.2574476,31.27,0
197,'07/16/2022',10,1.6524072,32.6,0
197,'07/16/2022',11,1.9570752,33.93,0
197,'07/16/2022',12,2.807442,35.26,0
197,'07/16/2022',13,2.8568916,36.23,0
197,'07/16/2022',14,2.803086,37.2,0
197,'07/16/2022',15,2.7481392,38.18,0
197,'07/16/2022',16,2.26359,37.85,0
197,'07/16/2022',17,1.6770924,37.52,0
197,'07/16/2022',18,1.119744,37.19,0
197,'07/16/2022',19,0.5979456,34.28,0
197,'07/16/2022',20,0.0819648,31.38,0
197,'07/16/2022',21,0,28.47,0
197,'07/16/2022',22,0,26.93,0
197,'07/16/2022',23,0,25.39,0
198,'07/17/2022',0,0,23.84,0
198,'07/17/2022',1,0,22.79,0
198,'07/17/2022',2,0,21.74,0
198,'07/17/2022',3,0,20.68,0
198,'07/17/2022',4,0,20.2,0
198,'07/17/2022',5,0,19.73,0
198,'07/17/2022',6,0.232992,19.25,0
198,'07/17/2022',7,0.7258752,22.42,0
198,'07/17/2022',8,1.2132504,25.6,0
198,'07/17/2022',9,1.8062244,28.77,0
198,'07/17/2022',10,2.3753844,30.71,0
198,'07/17/2022',11,2.814516,32.65,0
198,'07/17/2022',12,3.1078728,34.59,0
198,'07/17/2022',13,3.1630392,35.48,0
198,'07/17/2022',14,3.1035924,36.37,0
198,'07/17/2022',15,2.8213164,37.26,0
198,'07/17/2022',16,2.3232204,36.94,0
198,'07/17/2022',17,1.7203032,36.61,0
198,'07/17/2022',18,1.1282688,36.28,0
198,'07/17/2022',19,0.6001056,33.79,0
198,'07/17/2022',20,0.0778176,31.3,0
198,'07/17/2022',21,0,28.81,0
198,'07/17/2022',22,0,27.62,0
198,'07/17/2022',23,0,26.43,0
199,'07/18/2022',0,0,25.24,0
199,'07/18/2022',1,0,24.29,0
199,'07/18/2022',2,0,23.34,0
199,'07/18/2022',3,0,22.39,0
199,'07/18/2022',4,0,21.8,0
199,'07/18/2022',5,0,21.21,0
199,'07/18/2022',6,0.2296512,20.62,0
199,'07/18/2022',7,0.7291008,24.16,0
199,'07/18/2022',8,1.2230388,27.7,0
199,'07/18/2022',9,1.820106,31.25,0
199,'07/18/2022',10,2.3954832,33.92,0
199,'07/18/2022',11,2.839608,36.6,0
199,'07/18/2022',12,3.1287888,39.28,0
199,'07/18/2022',13,3.184758,40.06,0
199,'07/18/2022',14,3.1249224,40.84,0
199,'07/18/2022',15,2.8298952,41.62,0
199,'07/18/2022',16,2.329614,40.93,0
199,'07/18/2022',17,1.7239896,40.24,0
199,'07/18/2022',18,1.1174976,39.55,0
199,'07/18/2022',19,0.5918976,36.95,0
199,'07/18/2022',20,0.0720288,34.34,0
199,'07/18/2022',21,0,31.73,0
199,'07/18/2022',22,0,30.52,0
199,'07/18/2022',23,0,29.31,0
200,'07/19/2022',0,0,28.1,0
200,'07/19/2022',1,0,27.08,0
200,'07/19/2022',2,0,26.07,0
200,'07/19/2022',3,0,25.05,0
200,'07/19/2022',4,0,24.41,0
200,'07/19/2022',5,0,23.77,0
200,'07/19/2022',6,0.2211552,23.13,0
200,'07/19/2022',7,0.7163136,27.14,0
200,'07/19/2022',8,1.2060936,31.16,0
200,'07/19/2022',9,1.8185472,35.17,0
200,'07/19/2022',10,2.3952456,36.73,0
200,'07/19/2022',11,2.8406592,38.29,0
200,'07/19/2022',12,3.1583268,39.86,0
200,'07/19/2022',13,3.215178,39.99,0
200,'07/19/2022',14,3.1547412,40.13,0
200,'07/19/2022',15,2.8848852,40.27,0
200,'07/19/2022',16,2.3741496,39.87,0
200,'07/19/2022',17,1.7557956,39.47,0
200,'07/19/2022',18,1.194336,39.07,0
200,'07/19/2022',19,0.6297696,35.04,0
200,'07/19/2022',20,0.0713088,31.01,0
200,'07/19/2022',21,0,26.98,0
200,'07/19/2022',22,0,25.39,0
200,'07/19/2022',23,0,23.79,0
201,'07/20/2022',0,0,22.19,0
201,'07/20/2022',1,0,21.67,0
201,'07/20/2022',2,0,21.14,0
201,'07/20/2022',3,0,20.62,0
201,'07/20/2022',4,0,20.08,0
201,'07/20/2022',5,0,19.55,0
201,'07/20/2022',6,0.2181888,19.02,0
201,'07/20/2022',7,0.7218432,22.23,0
201,'07/20/2022',8,1.220076,25.44,0
201,'07/20/2022',9,1.815912,28.65,0
201,'07/20/2022',10,2.3937984,30.85,0
201,'07/20/2022',11,2.8401876,33.05,0
201,'07/20/2022',12,3.1326084,35.25,0
201,'07/20/2022',13,3.1893984,36.36,0
201,'07/20/2022',14,3.129372,37.48,0
201,'07/20/2022',15,2.8409652,38.59,0
201,'07/20/2022',16,2.3372424,38.35,0
201,'07/20/2022',17,1.72728,38.11,0
201,'07/20/2022',18,1.1352384,37.86,0
201,'07/20/2022',19,0.5957568,35.24,0
201,'07/20/2022',20,0.062064,32.62,0
201,'07/20/2022',21,0,29.99,0
201,'07/20/2022',22,0,29,0
201,'07/20/2022',23,0,28,0
202,'07/21/2022',0,0,27.01,0
202,'07/21/2022',1,0,25.93,0
202,'07/21/2022',2,0,24.85,0
202,'07/21/2022',3,0,23.76,0
202,'07/21/2022',4,0,23.21,0
202,'07/21/2022',5,0,22.65,0
202,'07/21/2022',6,0.2094336,22.09,0
202,'07/21/2022',7,0.7085952,25.24,0
202,'07/21/2022',8,1.202328,28.38,0
202,'07/21/2022',9,1.796706,31.52,0
202,'07/21/2022',10,2.3703984,33.82,0
202,'07/21/2022',11,2.8136304,36.11,0
202,'07/21/2022',12,3.101202,38.41,0
202,'07/21/2022',13,3.1577148,39.18,0
202,'07/21/2022',14,3.0982428,39.95,0
202,'07/21/2022',15,2.8057464,40.72,0
202,'07/21/2022',16,2.307366,40.17,0
202,'07/21/2022',17,1.7039484,39.62,0
202,'07/21/2022',18,0.8472384,39.07,0
202,'07/21/2022',19,0.442368,36.05,0
202,'07/21/2022',20,0.0418176,33.02,0.5
202,'07/21/2022',21,0,30,0
202,'07/21/2022',22,0,28.69,0
202,'07/21/2022',23,0,27.38,0
203,'07/22/2022',0,0,26.07,0
203,'07/22/2022',1,0,25.09,0
203,'07/22/2022',2,0,24.11,0
203,'07/22/2022',3,0,23.13,0
203,'07/22/2022',4,0,22.65,0
203,'07/22/2022',5,0,22.18,0
203,'07/22/2022',6,0.1983744,21.7,0
203,'07/22/2022',7,0.6872832,23.68,0
203,'07/22/2022',8,1.1710044,25.66,0
203,'07/22/2022',9,1.7694468,27.63,0
203,'07/22/2022',10,2.3363532,29.89,0
203,'07/22/2022',11,2.7745668,32.14,0
203,'07/22/2022',12,3.079044,34.4,0
203,'07/22/2022',13,3.1354956,35.15,0
203,'07/22/2022',14,3.0763476,35.91,0
203,'07/22/2022',15,2.8021356,36.67,0
203,'07/22/2022',16,2.3034816,36.47,0
203,'07/22/2022',17,1.6997436,36.27,0
203,'07/22/2022',18,1.0798272,36.08,0
203,'07/22/2022',19,0.5607648,33.89,0
203,'07/22/2022',20,0.047232,31.7,0
203,'07/22/2022',21,0,29.51,0
203,'07/22/2022',22,0,28.85,0
203,'07/22/2022',23,0,28.19,0
204,'07/23/2022',0,0,27.53,0
204,'07/23/2022',1,0,26.79,0
204,'07/23/2022',2,0,26.06,0
204,'07/23/2022',3,0,25.32,0
204,'07/23/2022',4,0,24.73,0
204,'07/23/2022',5,0,24.13,0
204,'07/23/2022',6,0.1924704,23.53,0
204,'07/23/2022',7,0.6837696,26,0
204,'07/23/2022',8,1.169856,28.46,0
204,'07/23/2022',9,1.7652924,30.93,0
204,'07/23/2022',10,2.332764,33.14,0
204,'07/23/2022',11,2.7715968,35.36,0
204,'07/23/2022',12,3.0604212,37.57,0
204,'07/23/2022',13,3.116844,38.44,0
204,'07/23/2022',14,3.0578976,39.3,0
204,'07/23/2022',15,2.6096148,40.17,0
204,'07/23/2022',16,2.1443328,39.4,0
204,'07/23/2022',17,1.580994,38.64,0
204,'07/23/2022',18,1.0848384,37.87,0
204,'07/23/2022',19,0.5601888,34.56,0
204,'07/23/2022',20,0.04104,31.24,0
204,'07/23/2022',21,0,27.93,0
204,'07/23/2022',22,0,26.6,0
204,'07/23/2022',23,0,25.27,0
205,'07/24/2022',0,0,23.94,0
205,'07/24/2022',1,0,23.04,0
205,'07/24/2022',2,0,22.13,0
205,'07/24/2022',3,0,21.22,0
205,'07/24/2022',4,0,20.45,0
205,'07/24/2022',5,0,19.67,0
205,'07/24/2022',6,0.1877184,18.89,0
205,'07/24/2022',7,0.6849792,20.77,0
205,'07/24/2022',8,1.1770344,22.65,0
205,'07/24/2022',9,1.7487036,24.53,0
205,'07/24/2022',10,2.3128596,26.21,0
205,'07/24/2022',11,2.749176,27.89,0
205,'07/24/2022',12,2.968884,29.58,0
205,'07/24/2022',13,3.0239244,30.48,0
205,'07/24/2022',14,2.9666196,31.39,0
205,'07/24/2022',15,2.540664,32.3,0
205,'07/24/2022',16,2.086722,32.06,0
205,'07/24/2022',17,1.5371892,31.82,0
205,'07/24/2022',18,1.0385856,31.59,0
205,'07/24/2022',19,0.5330592,29.25,0
205,'07/24/2022',20,0.032832,26.92,0
205,'07/24/2022',21,0,24.59,0
205,'07/24/2022',22,0,23.93,0.8
205,'07/24/2022',23,0,23.27,0
206,'07/25/2022',0,0,22.61,0
206,'07/25/2022',1,0,22.5,0
206,'07/25/2022',2,0,22.4,0
206,'07/25/2022',3,0,22.29,0
206,'07/25/2022',4,0,21.76,3.2
206,'07/25/2022',5,0,21.23,0
206,'07/25/2022',6,0.1158624,20.7,0
206,'07/25/2022',7,0.43488,20.62,0
206,'07/25/2022',8,0.7505892,20.53,0
206,'07/25/2022',9,0.8934516,20.44,0
206,'07/25/2022',10,1.1826612,21.41,0
206,'07/25/2022',11,1.4064516,22.37,0
206,'07/25/2022',12,2.9653632,23.34,0
206,'07/25/2022',13,3.0204648,25.07,0
206,'07/25/2022',14,2.9630628,26.8,0
206,'07/25/2022',15,2.7594,28.54,0
206,'07/25/2022',16,2.2652928,28.21,0
206,'07/25/2022',17,1.6671708,27.88,0
206,'07/25/2022',18,0.9524736,27.55,0
206,'07/25/2022',19,0.4857408,25.57,0
206,'07/25/2022',20,0.023904,23.6,0
206,'07/25/2022',21,0,21.62,0
206,'07/25/2022',22,0,20.66,0
206,'07/25/2022',23,0,19.7,0
207,'07/26/2022',0,0,18.74,0
207,'07/26/2022',1,0,18.03,0
207,'07/26/2022',2,0,17.32,0
207,'07/26/2022',3,0,16.61,0
207,'07/26/2022',4,0,16.46,0
207,'07/26/2022',5,0,16.31,0
207,'07/26/2022',6,0.1510848,16.16,0
207,'07/26/2022',7,0.5845248,17.87,0
207,'07/26/2022',8,1.0133712,19.58,0.3
207,'07/26/2022',9,1.693188,21.29,0
207,'07/26/2022',10,2.2432392,23.91,0
207,'07/26/2022',11,2.6689536,26.53,0
207,'07/26/2022',12,2.998818,29.16,0
207,'07/26/2022',13,3.0547296,30.39,0
207,'07/26/2022',14,2.9964204,31.63,0
207,'07/26/2022',15,2.7279324,32.86,0
207,'07/26/2022',16,2.238336,32.54,0
207,'07/26/2022',17,1.6457004,32.22,0
207,'07/26/2022',18,0.9102528,31.89,0
207,'07/26/2022',19,0.4610592,29.55,0
207,'07/26/2022',20,0.0166176,27.21,0
207,'07/26/2022',21,0,24.86,0
207,'07/26/2022',22,0,23.98,0
207,'07/26/2022',23,0,23.1,0
208,'07/27/2022',0,0,22.23,0
208,'07/27/2022',1,0,21.58,0
208,'07/27/2022',2,0,20.94,0
208,'07/27/2022',3,0,20.3,0
208,'07/27/2022',4,0,19.98,0
208,'07/27/2022',5,0,19.66,0
208,'07/27/2022',6,0.1647648,19.34,0
208,'07/27/2022',7,0.6582528,21.21,0
208,'07/27/2022',8,1.1465496,23.09,0
208,'07/27/2022',9,1.2374532,24.96,0
208,'07/27/2022',10,1.6409448,25.63,0.7
208,'07/27/2022',11,1.953234,26.3,1.3
208,'07/27/2022',12,2.6552376,26.97,0
208,'07/27/2022',13,2.7050112,28.77,0
208,'07/27/2022',14,2.6531064,30.56,0
208,'07/27/2022',15,2.7440928,32.36,0
208,'07/27/2022',16,2.250414,32.24,0
208,'07/27/2022',17,1.652922,32.12,0
208,'07/27/2022',18,1.02384,32,0
208,'07/27/2022',19,0.514944,29.77,0
208,'07/27/2022',20,0.0113472,27.53,0
208,'07/27/2022',21,0,25.3,0
208,'07/27/2022',22,0,25.27,0
208,'07/27/2022',23,0,25.24,0
209,'07/28/2022',0,0,25.22,0
209,'07/28/2022',1,0,24.05,0
209,'07/28/2022',2,0,22.89,0
209,'07/28/2022',3,0,21.72,0
209,'07/28/2022',4,0,21.07,0
209,'07/28/2022',5,0,20.42,0
209,'07/28/2022',6,0.1124928,19.77,0.4
209,'07/28/2022',7,0.4651776,20.35,0.8
209,'07/28/2022',8,0.8141544,20.93,0
209,'07/28/2022',9,1.469268,21.51,0.4
209,'07/28/2022',10,1.9500696,23.08,0
209,'07/28/2022',11,2.3223744,24.65,0
209,'07/28/2022',12,2.9597436,26.22,0
209,'07/28/2022',13,3.0154716,27.05,0
209,'07/28/2022',14,2.9573172,27.89,0
209,'07/28/2022',15,2.69118,28.72,0
209,'07/28/2022',16,2.2057272,28.65,0
209,'07/28/2022',17,1.6183548,28.58,0
209,'07/28/2022',18,1.0609344,28.52,0
209,'07/28/2022',19,0.5295744,26.28,0
209,'07/28/2022',20,0.0037728,24.03,0
209,'07/28/2022',21,0,21.79,0
209,'07/28/2022',22,0,21.12,0
209,'07/28/2022',23,0,20.44,0
210,'07/29/2022',0,0,19.77,0
210,'07/29/2022',1,0,19.14,0
210,'07/29/2022',2,0,18.52,0
210,'07/29/2022',3,0,17.9,0
210,'07/29/2022',4,0,17.69,0
210,'07/29/2022',5,0,17.49,0
210,'07/29/2022',6,0.1282176,17.29,0
210,'07/29/2022',7,0.5499648,18.84,0
210,'07/29/2022',8,0.9672336,20.38,0
210,'07/29/2022',9,1.3381272,21.93,0
210,'07/29/2022',10,1.7776332,23.3,0
210,'07/29/2022',11,2.1179484,24.66,0
210,'07/29/2022',12,2.4945912,26.03,0
210,'07/29/2022',13,2.5415604,26.6,0
210,'07/29/2022',14,2.492352,27.17,0
210,'07/29/2022',15,2.6587008,27.74,0
210,'07/29/2022',16,2.17782,27.26,0
210,'07/29/2022',17,1.5960744,26.78,0
210,'07/29/2022',18,1.0586304,26.3,0
210,'07/29/2022',19,0.5242464,23.94,0
210,'07/29/2022',20,0,21.57,0
210,'07/29/2022',21,0,19.2,0
210,'07/29/2022',22,0,18.43,0
210,'07/29/2022',23,0,17.66,0
211,'07/30/2022',0,0,16.89,0
211,'07/30/2022',1,0,16.3,0
211,'07/30/2022',2,0,15.71,0
211,'07/30/2022',3,0,15.12,0
211,'07/30/2022',4,0,14.86,0
211,'07/30/2022',5,0,14.59,0
211,'07/30/2022',6,0.1447488,14.33,0
211,'07/30/2022',7,0.6458112,16.6,0
211,'07/30/2022',8,1.141614,18.87,0
211,'07/30/2022',9,1.746324,21.15,0
211,'07/30/2022',10,2.3219712,23.43,0
211,'07/30/2022',11,2.767842,25.7,0
211,'07/30/2022',12,3.063366,27.98,0
211,'07/30/2022',13,3.1212324,29.15,0
211,'07/30/2022',14,3.0604032,30.33,0
211,'07/30/2022',15,2.7569736,31.5,0
211,'07/30/2022',16,2.2569552,31.11,0
211,'07/30/2022',17,1.6521228,30.73,0
211,'07/30/2022',18,1.0291968,30.35,0
211,'07/30/2022',19,0.5054112,28,0
211,'07/30/2022',20,0,25.66,0
211,'07/30/2022',21,0,23.31,0
211,'07/30/2022',22,0,22.56,0
211,'07/30/2022',23,0,21.8,0
212,'07/31/2022',0,0,21.05,0
212,'07/31/2022',1,0,20.47,0
212,'07/31/2022',2,0,19.89,0
212,'07/31/2022',3,0,19.32,0
212,'07/31/2022',4,0,19.05,0
212,'07/31/2022',5,0,18.79,0
212,'07/31/2022',6,0.1355904,18.53,0
212,'07/31/2022',7,0.631008,21.17,0
212,'07/31/2022',8,1.1212452,23.81,0
212,'07/31/2022',9,1.730196,26.46,0
212,'07/31/2022',10,2.3026644,29.43,0
212,'07/31/2022',11,2.7461736,32.41,0
212,'07/31/2022',12,3.0399336,35.39,0
212,'07/31/2022',13,3.0975372,36.23,0
212,'07/31/2022',14,3.0366576,37.07,0
212,'07/31/2022',15,2.6482752,37.92,0
212,'07/31/2022',16,2.1665592,37.51,0
212,'07/31/2022',17,1.583982,37.1,0
212,'07/31/2022',18,0.8218944,36.68,0
212,'07/31/2022',19,0.4058208,33.93,0
212,'07/31/2022',20,0,31.18,0
212,'07/31/2022',21,0,28.43,0
212,'07/31/2022',22,0,27.45,0
212,'07/31/2022',23,0,26.47,0
213,'08/1/2022',0,0,25.5,0
213,'08/1/2022',1,0,24.95,0
213,'08/1/2022',2,0,24.4,0
213,'08/1/2022',3,0,23.86,0
213,'08/1/2022',4,0,23.1,0
213,'08/1/2022',5,0,22.34,0
213,'08/1/2022',6,0.132912,21.58,0
213,'08/1/2022',7,0.6475392,23.61,0
213,'08/1/2022',8,1.1567772,25.64,0
213,'08/1/2022',9,1.6244244,27.67,0
213,'08/1/2022',10,2.152098,30.3,0
213,'08/1/2022',11,2.6263116,32.93,0
213,'08/1/2022',12,2.9636712,35.56,0
213,'08/1/2022',13,3.105198,36.44,0
213,'08/1/2022',14,3.0286368,37.33,0
213,'08/1/2022',15,2.8446012,38.21,0
213,'08/1/2022',16,2.3058756,37.9,0
213,'08/1/2022',17,1.6560432,37.59,0
213,'08/1/2022',18,0.9249408,37.28,0
213,'08/1/2022',19,0.4524768,34.45,0
213,'08/1/2022',20,0,31.62,0
213,'08/1/2022',21,0,28.79,0
213,'08/1/2022',22,0,27.78,0
213,'08/1/2022',23,0,26.78,0
214,'08/2/2022',0,0,25.78,0
214,'08/2/2022',1,0,24.91,0
214,'08/2/2022',2,0,24.04,0
214,'08/2/2022',3,0,23.16,0
214,'08/2/2022',4,0,22.69,0
214,'08/2/2022',5,0,22.23,0
214,'08/2/2022',6,0.1239264,21.76,0
214,'08/2/2022',7,0.6343488,24.68,0
214,'08/2/2022',8,1.1392992,27.6,0
214,'08/2/2022',9,1.488888,30.52,0
214,'08/2/2022',10,1.9743228,32.81,0
214,'08/2/2022',11,2.4106068,35.1,0
214,'08/2/2022',12,2.6792316,37.39,0
214,'08/2/2022',13,2.8072728,38.03,0
214,'08/2/2022',14,2.737566,38.66,0
214,'08/2/2022',15,2.7120312,39.3,0
214,'08/2/2022',16,2.1968568,38.79,0
214,'08/2/2022',17,1.5756372,38.29,0
214,'08/2/2022',18,0.7318656,37.78,0
214,'08/2/2022',19,0.354528,35.34,0
214,'08/2/2022',20,0,32.9,0
214,'08/2/2022',21,0,30.45,0
214,'08/2/2022',22,0,29.44,0
214,'08/2/2022',23,0,28.43,0
215,'08/3/2022',0,0,27.41,0
215,'08/3/2022',1,0,26.3,0
215,'08/3/2022',2,0,25.19,0
215,'08/3/2022',3,0,24.08,0
215,'08/3/2022',4,0,23.07,0
215,'08/3/2022',5,0,22.06,0
215,'08/3/2022',6,0.1169568,21.05,0
215,'08/3/2022',7,0.6315264,24.05,0
215,'08/3/2022',8,1.1406204,27.05,0
215,'08/3/2022',9,1.613502,30.05,0
215,'08/3/2022',10,2.141496,31.77,0
215,'08/3/2022',11,2.615994,33.5,0
215,'08/3/2022',12,2.9586528,35.22,0
215,'08/3/2022',13,3.1000356,35.7,0
215,'08/3/2022',14,3.0225852,36.18,0
215,'08/3/2022',15,2.6327952,36.65,0
215,'08/3/2022',16,2.1311424,36.23,0
215,'08/3/2022',17,1.526364,35.8,0
215,'08/3/2022',18,0.7955712,35.37,0
215,'08/3/2022',19,0.3813696,32.69,0
215,'08/3/2022',20,0,30.01,0
215,'08/3/2022',21,0,27.33,0
215,'08/3/2022',22,0,26.43,0
215,'08/3/2022',23,0,25.53,0
216,'08/4/2022',0,0,24.63,0
216,'08/4/2022',1,0,23.9,0
216,'08/4/2022',2,0,23.18,0
216,'08/4/2022',3,0,22.45,0
216,'08/4/2022',4,0,21.94,0
216,'08/4/2022',5,0,21.44,0
216,'08/4/2022',6,0.108576,20.94,0
216,'08/4/2022',7,0.6215616,23.56,0
216,'08/4/2022',8,1.129014,26.19,0
216,'08/4/2022',9,1.6002288,28.82,0
216,'08/4/2022',10,2.1260088,30.81,0
216,'08/4/2022',11,2.598192,32.8,0
216,'08/4/2022',12,2.9405088,34.79,0
216,'08/4/2022',13,3.0811104,35.6,0
216,'08/4/2022',14,3.0035232,36.41,0
216,'08/4/2022',15,2.8194984,37.22,0
216,'08/4/2022',16,2.2804668,36.82,0
216,'08/4/2022',17,1.630998,36.42,0
216,'08/4/2022',18,0.897408,36.02,0
216,'08/4/2022',19,0.4254912,33.68,0
216,'08/4/2022',20,0,31.35,0
216,'08/4/2022',21,0,29.02,0
216,'08/4/2022',22,0,28.25,0
216,'08/4/2022',23,0,27.48,0
217,'08/5/2022',0,0,26.72,0
217,'08/5/2022',1,0,25.77,0
217,'08/5/2022',2,0,24.82,0
217,'08/5/2022',3,0,23.87,0
217,'08/5/2022',4,0,23.21,0
217,'08/5/2022',5,0,22.55,0
217,'08/5/2022',6,0.1000512,21.89,0
217,'08/5/2022',7,0.6107328,24.73,0
217,'08/5/2022',8,1.115838,27.57,0
217,'08/5/2022',9,1.5866316,30.41,0
217,'08/5/2022',10,2.109888,32.76,0
217,'08/5/2022',11,2.5797852,35.11,0
217,'08/5/2022',12,2.8833552,37.45,0
217,'08/5/2022',13,3.0211488,38.32,0
217,'08/5/2022',14,2.9444688,39.18,0
217,'08/5/2022',15,2.7677448,40.04,0
217,'08/5/2022',16,2.2368096,39.53,0
217,'08/5/2022',17,1.5973416,39.02,0
217,'08/5/2022',18,0.8697024,38.52,0
217,'08/5/2022',19,0.4076064,36.18,0
217,'08/5/2022',20,0,33.84,0
217,'08/5/2022',21,0,31.5,0
217,'08/5/2022',22,0,30.53,0
217,'08/5/2022',23,0,29.55,0
218,'08/6/2022',0,0,28.58,0
218,'08/6/2022',1,0,27.7,0
218,'08/6/2022',2,0,26.81,0
218,'08/6/2022',3,0,25.93,0
218,'08/6/2022',4,0,25.52,0
218,'08/6/2022',5,0,25.12,0
218,'08/6/2022',6,0.0913536,24.72,0
218,'08/6/2022',7,0.598464,26.45,0
218,'08/6/2022',8,1.100016,28.19,0
218,'08/6/2022',9,1.5733152,29.93,0
218,'08/6/2022',10,2.0942244,31.85,0
218,'08/6/2022',11,2.5618464,33.77,0
218,'08/6/2022',12,2.8934172,35.69,0
218,'08/6/2022',13,3.031614,36.46,0
218,'08/6/2022',14,2.9540628,37.23,0
218,'08/6/2022',15,2.7574092,38,0
218,'08/6/2022',16,2.2266468,37.7,0
218,'08/6/2022',17,1.5876288,37.4,0
218,'08/6/2022',18,0.8514432,37.1,0
218,'08/6/2022',19,0.3941856,34.51,0
218,'08/6/2022',20,0,31.91,0
218,'08/6/2022',21,0,29.31,0
218,'08/6/2022',22,0,28.12,0
218,'08/6/2022',23,0,26.92,0
219,'08/7/2022',0,0,25.72,0
219,'08/7/2022',1,0,24.66,0
219,'08/7/2022',2,0,23.59,0
219,'08/7/2022',3,0,22.53,0
219,'08/7/2022',4,0,21.66,0
219,'08/7/2022',5,0,20.78,0
219,'08/7/2022',6,0.0814464,19.91,0
219,'08/7/2022',7,0.5772672,21.74,0
219,'08/7/2022',8,1.067616,23.56,0
219,'08/7/2022',9,1.4870268,25.39,0
219,'08/7/2022',10,1.9812744,27.69,0
219,'08/7/2022',11,2.4248052,30,0
219,'08/7/2022',12,2.5933788,32.3,0
219,'08/7/2022',13,2.717244,33.19,0
219,'08/7/2022',14,2.64717,34.08,0
219,'08/7/2022',15,2.577744,34.96,0
219,'08/7/2022',16,2.0797128,34.37,0
219,'08/7/2022',17,1.4804568,33.79,0
219,'08/7/2022',18,0.8557632,33.2,0
219,'08/7/2022',19,0.391104,30.6,0
219,'08/7/2022',20,0,28,0
219,'08/7/2022',21,0,25.39,0
219,'08/7/2022',22,0,23.85,0
219,'08/7/2022',23,0,22.31,0
220,'08/8/2022',0,0,20.77,0
220,'08/8/2022',1,0,19.97,0
220,'08/8/2022',2,0,19.17,0
220,'08/8/2022',3,0,18.37,0
220,'08/8/2022',4,0,17.9,0
220,'08/8/2022',5,0,17.44,0
220,'08/8/2022',6,0.078048,16.98,0
220,'08/8/2022',7,0.6040512,19.36,0
220,'08/8/2022',8,1.1241396,21.74,0
220,'08/8/2022',9,1.6032096,24.12,0
220,'08/8/2022',10,2.1382884,26.36,0
220,'08/8/2022',11,2.618118,28.59,0
220,'08/8/2022',12,2.951046,30.83,0
220,'08/8/2022',13,3.0918276,31.79,0
220,'08/8/2022',14,3.0113316,32.74,0
220,'08/8/2022',15,2.8099224,33.7,0
220,'08/8/2022',16,2.265048,33.31,0
220,'08/8/2022',17,1.6097004,32.92,0
220,'08/8/2022',18,0.8653824,32.53,0
220,'08/8/2022',19,0.3901248,30.2,0
220,'08/8/2022',20,0,27.86,0
220,'08/8/2022',21,0,25.53,0
220,'08/8/2022',22,0,24.69,0
220,'08/8/2022',23,0,23.85,0
221,'08/9/2022',0,0,23.01,0
221,'08/9/2022',1,0,22.12,0
221,'08/9/2022',2,0,21.23,0
221,'08/9/2022',3,0,20.34,0
221,'08/9/2022',4,0,19.59,0
221,'08/9/2022',5,0,18.84,0
221,'08/9/2022',6,0.0685728,18.09,0
221,'08/9/2022',7,0.586368,20.63,0
221,'08/9/2022',8,1.0983168,23.18,0
221,'08/9/2022',9,1.5769368,25.72,0
221,'08/9/2022',10,2.1052476,28.23,0
221,'08/9/2022',11,2.5790076,30.74,0
221,'08/9/2022',12,2.9141604,33.25,0
221,'08/9/2022',13,3.053052,34.08,0
221,'08/9/2022',14,2.9728224,34.91,0
221,'08/9/2022',15,2.7764928,35.73,0
221,'08/9/2022',16,2.2360392,35.46,0
221,'08/9/2022',17,1.5862896,35.19,0
221,'08/9/2022',18,0.857664,34.91,0
221,'08/9/2022',19,0.3810816,32.31,0
221,'08/9/2022',20,0,29.71,0
221,'08/9/2022',21,0,27.11,0
221,'08/9/2022',22,0,26.02,0
221,'08/9/2022',23,0,24.92,0
222,'08/10/2022',0,0,23.82,0
222,'08/10/2022',1,0,22.8,0
222,'08/10/2022',2,0,21.78,0
222,'08/10/2022',3,0,20.76,0
222,'08/10/2022',4,0,20.15,0
222,'08/10/2022',5,0,19.55,0
222,'08/10/2022',6,0.0609408,18.95,0
222,'08/10/2022',7,0.584352,21.92,0
222,'08/10/2022',8,1.1018268,24.89,0
222,'08/10/2022',9,1.5880752,27.86,0
222,'08/10/2022',10,2.1222792,30.16,0
222,'08/10/2022',11,2.6010252,32.46,0
222,'08/10/2022',12,2.9478708,34.75,0
222,'08/10/2022',13,3.0882564,35.63,0
222,'08/10/2022',14,3.006306,36.5,0
222,'08/10/2022',15,2.8087992,37.37,0
222,'08/10/2022',16,2.2598532,37.04,0
222,'08/10/2022',17,1.6003548,36.7,0
222,'08/10/2022',18,0.8520192,36.37,0
222,'08/10/2022',19,0.372816,33.49,0
