                time                Date            Rainfall       Inifiltration          Runoff@end        WaterStorage       LeftDischarge      RightDischarge
  44752.5833  07/10/2022        0.0000        5.4529        0.0000        0.0000        0.0000        0.0000
  44752.6250  07/10/2022        0.0000        5.4523        0.0000        0.0000        0.0000        0.0000
  44752.6667  07/10/2022        0.0000        5.4520        0.0000        0.0000        0.0000        0.0000
  44752.7083  07/10/2022        0.0000        5.4522        0.0000        0.0000        0.0000        0.0000
  44752.7500  07/10/2022        0.0000        5.4523        0.0000        0.0000        0.0000        0.0000
  44752.7917  07/10/2022        0.0000        5.4529        0.0000        0.0000        0.0000        0.0000
  44752.8333  07/10/2022        0.0000        5.4545        0.0000        0.0000        0.0000        0.0000
  44752.8750  07/10/2022        0.9028        6.3590        0.0000        0.0000        0.0000        0.0000
  44752.9167  07/10/2022        2.6878        8.1452        0.0000        0.0000        0.0000        0.0000
  44752.9583  07/10/2022        0.0000        5.4587        0.0000        0.0000        0.0000        0.0000
  44753.0000  07/11/2022        0.0000        5.4593        0.0000        0.0000        0.0000        0.0000
  44753.0417  07/11/2022        0.0000        5.4598        0.0000        0.0000        0.0000        0.0000
  44753.0833  07/11/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44753.1250  07/11/2022        0.0000        5.4615        0.0000        0.0000        0.0000        0.0000
  44753.1667  07/11/2022        0.0000        5.4625        0.0000        0.0000        0.0000        0.0000
  44753.2083  07/11/2022        0.0000        5.4638        0.0000        0.0000        0.0000        0.0000
  44753.2500  07/11/2022        0.0000        5.4652        0.0000        0.0000        0.0000        0.0000
  44753.2917  07/11/2022        0.0000        5.4663        0.0000        0.0000        0.0000        0.0000
  44753.3333  07/11/2022        0.0000        5.4668        0.0000        0.0000        0.0000        0.0000
  44753.3750  07/11/2022        0.0000        5.4673        0.0000        0.0000        0.0000        0.0000
  44753.4167  07/11/2022        0.0000        5.4674        0.0000        0.0000        0.0000        0.0000
  44753.4583  07/11/2022        0.0000        5.4665        0.0000        0.0000        0.0000        0.0000
  44753.5000  07/11/2022        0.0000        5.4655        0.0000        0.0000        0.0000        0.0000
  44753.5417  07/11/2022        0.0000        5.4646        0.0000        0.0000        0.0000        0.0000
  44753.5833  07/11/2022        0.0000        5.4638        0.0000        0.0000        0.0000        0.0000
  44753.6250  07/11/2022        0.0000        5.4630        0.0000        0.0000        0.0000        0.0000
  44753.6667  07/11/2022        0.0000        5.4624        0.0000        0.0000        0.0000        0.0000
  44753.7083  07/11/2022        0.0000        5.4622        0.0000        0.0000        0.0000        0.0000
  44753.7500  07/11/2022        0.0000        5.4620        0.0000        0.0000        0.0000        0.0000
  44753.7917  07/11/2022        0.0000        5.4625        0.0000        0.0000        0.0000        0.0000
  44753.8333  07/11/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44753.8750  07/11/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44753.9167  07/11/2022        0.0000        5.4683        0.0000        0.0000        0.0000        0.0000
  44753.9583  07/11/2022        0.0000        5.4686        0.0000        0.0000        0.0000        0.0000
  44754.0000  07/12/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44754.0417  07/12/2022        0.0000        5.4665        0.0000        0.0000        0.0000        0.0000
  44754.0833  07/12/2022        0.0000        5.4672        0.0000        0.0000        0.0000        0.0000
  44754.1250  07/12/2022        0.0000        5.4678        0.0000        0.0000        0.0000        0.0000
  44754.1667  07/12/2022        0.0000        5.4683        0.0000        0.0000        0.0000        0.0000
  44754.2083  07/12/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44754.2500  07/12/2022        0.0000        5.4686        0.0000        0.0000        0.0000        0.0000
  44754.2917  07/12/2022        0.0000        5.4682        0.0000        0.0000        0.0000        0.0000
  44754.3333  07/12/2022        0.0000        5.4660        0.0000        0.0000        0.0000        0.0000
  44754.3750  07/12/2022        0.0000        5.4639        0.0000        0.0000        0.0000        0.0000
  44754.4167  07/12/2022        0.0000        5.4618        0.0000        0.0000        0.0000        0.0000
  44754.4583  07/12/2022        0.0000        5.4604        0.0000        0.0000        0.0000        0.0000
  44754.5000  07/12/2022        0.0000        5.4589        0.0000        0.0000        0.0000        0.0000
  44754.5417  07/12/2022        0.0000        5.4577        0.0000        0.0000        0.0000        0.0000
  44754.5833  07/12/2022        0.0000        5.4569        0.0000        0.0000        0.0000        0.0000
  44754.6250  07/12/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44754.6667  07/12/2022        0.0000        5.4554        0.0000        0.0000        0.0000        0.0000
  44754.7083  07/12/2022        0.0000        5.4555        0.0000        0.0000        0.0000        0.0000
  44754.7500  07/12/2022        0.0000        5.4556        0.0000        0.0000        0.0000        0.0000
  44754.7917  07/12/2022        0.0000        5.4562        0.0000        0.0000        0.0000        0.0000
  44754.8333  07/12/2022        0.0000        5.4581        0.0000        0.0000        0.0000        0.0000
  44754.8750  07/12/2022        0.0000        5.4603        0.0000        0.0000        0.0000        0.0000
  44754.9167  07/12/2022        0.0000        5.4624        0.0000        0.0000        0.0000        0.0000
  44754.9583  07/12/2022        0.0000        5.4631        0.0000        0.0000        0.0000        0.0000
  44755.0000  07/13/2022        0.0000        5.4641        0.0000        0.0000        0.0000        0.0000
  44755.0417  07/13/2022        0.0000        5.4657        0.0000        0.0000        0.0000        0.0000
  44755.0833  07/13/2022        0.0000        5.4665        0.0000        0.0000        0.0000        0.0000
  44755.1250  07/13/2022        0.0000        5.4674        0.0000        0.0000        0.0000        0.0000
  44755.1667  07/13/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44755.2083  07/13/2022        0.0000        5.4683        0.0000        0.0000        0.0000        0.0000
  44755.2500  07/13/2022        0.0000        5.4686        0.0000        0.0000        0.0000        0.0000
  44755.2917  07/13/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44755.3333  07/13/2022        0.0000        5.4650        0.0000        0.0000        0.0000        0.0000
  44755.3750  07/13/2022        0.0000        5.4621        0.0000        0.0000        0.0000        0.0000
  44755.4167  07/13/2022        0.0000        5.4596        0.0000        0.0000        0.0000        0.0000
  44755.4583  07/13/2022        0.0000        5.4575        0.0000        0.0000        0.0000        0.0000
  44755.5000  07/13/2022        0.0000        5.4556        0.0000        0.0000        0.0000        0.0000
  44755.5417  07/13/2022        0.0000        5.4542        0.0000        0.0000        0.0000        0.0000
  44755.5833  07/13/2022        0.0000        5.4536        0.0000        0.0000        0.0000        0.0000
  44755.6250  07/13/2022        0.0000        5.4529        0.0000        0.0000        0.0000        0.0000
  44755.6667  07/13/2022        0.0000        5.4524        0.0000        0.0000        0.0000        0.0000
  44755.7083  07/13/2022        0.0000        5.4527        0.0000        0.0000        0.0000        0.0000
  44755.7500  07/13/2022        0.0000        5.4530        0.0000        0.0000        0.0000        0.0000
  44755.7917  07/13/2022        0.0000        5.4537        0.0000        0.0000        0.0000        0.0000
  44755.8333  07/13/2022        0.0000        5.4557        0.0000        0.0000        0.0000        0.0000
  44755.8750  07/13/2022        0.0000        5.4579        0.0000        0.0000        0.0000        0.0000
  44755.9167  07/13/2022        0.0000        5.4597        0.0000        0.0000        0.0000        0.0000
  44755.9583  07/13/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44756.0000  07/14/2022        0.0000        5.4621        0.0000        0.0000        0.0000        0.0000
  44756.0417  07/14/2022        0.0000        5.4647        0.0000        0.0000        0.0000        0.0000
  44756.0833  07/14/2022        0.0000        5.4656        0.0000        0.0000        0.0000        0.0000
  44756.1250  07/14/2022        0.0000        5.4666        0.0000        0.0000        0.0000        0.0000
  44756.1667  07/14/2022        0.0000        5.4674        0.0000        0.0000        0.0000        0.0000
  44756.2083  07/14/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44756.2500  07/14/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44756.2917  07/14/2022        0.0000        5.4678        0.0000        0.0000        0.0000        0.0000
  44756.3333  07/14/2022        0.0000        5.4644        0.0000        0.0000        0.0000        0.0000
  44756.3750  07/14/2022        0.0000        5.4611        0.0000        0.0000        0.0000        0.0000
  44756.4167  07/14/2022        0.0000        5.4584        0.0000        0.0000        0.0000        0.0000
  44756.4583  07/14/2022        0.0000        5.4565        0.0000        0.0000        0.0000        0.0000
  44756.5000  07/14/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44756.5417  07/14/2022        0.0000        5.4534        0.0000        0.0000        0.0000        0.0000
