               time,               Date,           Rainfall,      Inifiltration,         Runoff@end,       WaterStorage,      LeftDischarge,      RightDischarge
  44742.8750  06/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44742.9167  06/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44742.9583  06/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.0000  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.0417  07/01/2022        0.2925        0.2916        0.0000        0.0000        0.0000        0.0000
  44743.0833  07/01/2022        1.3840        1.3809        0.0000        0.0000        0.0000        0.0000
  44743.1250  07/01/2022        5.0556        5.0534        0.0000        0.0000        0.0000        0.0000
  44743.1667  07/01/2022        9.9248        9.9233        0.0000        0.0000        0.0000        0.0000
  44743.2083  07/01/2022        0.0000        0.0004        0.0000        0.0000        0.0000        0.0000
  44743.2500  07/01/2022        0.0000        0.0001        0.0000        0.0000        0.0000        0.0000
  44743.2917  07/01/2022        0.0000        0.0001        0.0000        0.0000        0.0000        0.0000
  44743.3333  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.3750  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.4167  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.4583  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.5000  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.5417  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.5833  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.6250  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.6667  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.7083  07/01/2022        1.4219        1.4194        0.0000        0.0000        0.0000        0.0000
  44743.7500  07/01/2022        5.3168        5.3075        0.0000        0.0000        0.0000        0.0000
  44743.7917  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.8333  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.8750  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.9167  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44743.9583  07/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.0000  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.0417  07/02/2022        7.8000        7.7997        0.0000        0.0000        0.0000        0.0000
  44744.0833  07/02/2022       29.7500       29.7489        0.0000        0.0000        0.0000        0.0000
  44744.1250  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.1667  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.2083  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.2500  07/02/2022        0.0000        0.0001        0.0000        0.0000        0.0000        0.0000
  44744.2917  07/02/2022        0.0000        0.0002        0.0000        0.0000        0.0000        0.0000
  44744.3333  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.3750  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.4167  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.4583  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.5000  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.5417  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.5833  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.6250  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.6667  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.7083  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.7500  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.7917  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.8333  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.8750  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.9167  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44744.9583  07/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.0000  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.0417  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.0833  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.1250  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.1667  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.2083  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.2500  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.2917  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.3333  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.3750  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.4167  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.4583  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.5000  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.5417  07/03/2022        1.4219        1.4185        0.0000        0.0000        0.0000        0.0000
  44745.5833  07/03/2022        5.3158        5.3032        0.0000        0.0000        0.0000        0.0000
  44745.6250  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.6667  07/03/2022        1.8229        1.8184        0.0000        0.0000        0.0000        0.0000
  44745.7083  07/03/2022        5.3128        5.2996        0.0000        0.0000        0.0000        0.0000
  44745.7500  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.7917  07/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44745.8333  07/03/2022        1.4219        1.4196        0.0000        0.0000        0.0000        0.0000
  44745.8750  07/03/2022        5.3045        5.2959        0.0000        0.0000        0.0000        0.0000
  44745.9167  07/03/2022        2.0766        2.0747        0.0000        0.0000        0.0000        0.0000
  44745.9583  07/03/2022        6.2602        6.2544        0.0000        0.0000        0.0000        0.0000
  44746.0000  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.0417  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.0833  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.1250  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.1667  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.2083  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.2500  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.2917  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.3333  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.3750  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.4167  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.4583  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.5000  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.5417  07/04/2022        1.4219        1.4182        0.0000        0.0000        0.0000        0.0000
  44746.5833  07/04/2022        5.3165        5.3029        0.0000        0.0000        0.0000        0.0000
  44746.6250  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.6667  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.7083  07/04/2022        1.4219        1.4181        0.0000        0.0000        0.0000        0.0000
  44746.7500  07/04/2022        5.3121        5.2980        0.0000        0.0000        0.0000        0.0000
  44746.7917  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.8333  07/04/2022        1.8229        1.8194        0.0000        0.0000        0.0000        0.0000
  44746.8750  07/04/2022        5.3051        5.2950        0.0000        0.0000        0.0000        0.0000
  44746.9167  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44746.9583  07/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.0000  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.0417  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.0833  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.1250  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.1667  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.2083  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.2500  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.2917  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.3333  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.3750  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.4167  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.4583  07/05/2022        1.4219        1.4189        0.0000        0.0000        0.0000        0.0000
  44747.5000  07/05/2022        5.3182        5.3069        0.0000        0.0000        0.0000        0.0000
  44747.5417  07/05/2022        1.9032        1.8985        0.0000        0.0000        0.0000        0.0000
  44747.5833  07/05/2022        5.3068        5.2936        0.0000        0.0000        0.0000        0.0000
  44747.6250  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.6667  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.7083  07/05/2022        1.4219        1.4183        0.0000        0.0000        0.0000        0.0000
  44747.7500  07/05/2022        5.3100        5.2968        0.0000        0.0000        0.0000        0.0000
  44747.7917  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.8333  07/05/2022        1.8229        1.8200        0.0000        0.0000        0.0000        0.0000
  44747.8750  07/05/2022        5.2995        5.2909        0.0000        0.0000        0.0000        0.0000
  44747.9167  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44747.9583  07/05/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.0000  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.0417  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.0833  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.1250  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.1667  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.2083  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.2500  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.2917  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.3333  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.3750  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.4167  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.4583  07/06/2022        1.4219        1.4188        0.0000        0.0000        0.0000        0.0000
  44748.5000  07/06/2022        5.3105        5.2991        0.0000        0.0000        0.0000        0.0000
  44748.5417  07/06/2022        1.9032        1.8984        0.0000        0.0000        0.0000        0.0000
  44748.5833  07/06/2022        5.3817        5.3682        0.0000        0.0000        0.0000        0.0000
  44748.6250  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.6667  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.7083  07/06/2022        1.4219        1.4183        0.0000        0.0000        0.0000        0.0000
  44748.7500  07/06/2022        5.3045        5.2912        0.0000        0.0000        0.0000        0.0000
  44748.7917  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.8333  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.8750  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.9167  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44748.9583  07/06/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.0000  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.0417  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.0833  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.1250  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.1667  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.2083  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.2500  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.2917  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.3333  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.3750  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.4167  07/07/2022        1.4219        1.4204        0.0000        0.0000        0.0000        0.0000
  44749.4583  07/07/2022        5.3027        5.2975        0.0000        0.0000        0.0000        0.0000
  44749.5000  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.5417  07/07/2022        2.0508        2.0478        0.0000        0.0000        0.0000        0.0000
  44749.5833  07/07/2022        5.3066        5.2989        0.0000        0.0000        0.0000        0.0000
  44749.6250  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.6667  07/07/2022        2.0508        2.0478        0.0000        0.0000        0.0000        0.0000
  44749.7083  07/07/2022        5.3685        5.3607        0.0000        0.0000        0.0000        0.0000
  44749.7500  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.7917  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44749.8333  07/07/2022        1.4219        1.4208        0.0000        0.0000        0.0000        0.0000
  44749.8750  07/07/2022        5.2979        5.2940        0.0000        0.0000        0.0000        0.0000
  44749.9167  07/07/2022        0.0000        0.0001        0.0000        0.0000        0.0000        0.0000
  44749.9583  07/07/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.0000  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.0417  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.0833  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.1250  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.1667  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.2083  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.2500  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.2917  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.3333  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.3750  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.4167  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.4583  07/08/2022        1.4219        1.4195        0.0000        0.0000        0.0000        0.0000
  44750.5000  07/08/2022        5.3075        5.2985        0.0000        0.0000        0.0000        0.0000
  44750.5417  07/08/2022        1.7842        1.7805        0.0000        0.0000        0.0000        0.0000
  44750.5833  07/08/2022        5.3073        5.2962        0.0000        0.0000        0.0000        0.0000
  44750.6250  07/08/2022        1.2714        1.2684        0.0000        0.0000        0.0000        0.0000
  44750.6667  07/08/2022        5.3071        5.2947        0.0000        0.0000        0.0000        0.0000
  44750.7083  07/08/2022        1.2714        1.2685        0.0000        0.0000        0.0000        0.0000
  44750.7500  07/08/2022        5.3662        5.3540        0.0000        0.0000        0.0000        0.0000
  44750.7917  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.8333  07/08/2022        2.0508        2.0478        0.0000        0.0000        0.0000        0.0000
  44750.8750  07/08/2022        5.3564        5.3486        0.0000        0.0000        0.0000        0.0000
  44750.9167  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44750.9583  07/08/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.0000  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.0417  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.0833  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.1250  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.1667  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.2083  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.2500  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.2917  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.3333  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.3750  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.4167  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.4583  07/09/2022        1.4219        1.4189        0.0000        0.0000        0.0000        0.0000
  44751.5000  07/09/2022        5.3142        5.3033        0.0000        0.0000        0.0000        0.0000
  44751.5417  07/09/2022        1.9032        1.8984        0.0000        0.0000        0.0000        0.0000
  44751.5833  07/09/2022        5.3052        5.2918        0.0000        0.0000        0.0000        0.0000
  44751.6250  07/09/2022        1.7814        1.7765        0.0000        0.0000        0.0000        0.0000
  44751.6667  07/09/2022        5.4688        5.4537        0.0000        0.0000        0.0000        0.0000
  44751.7083  07/09/2022        5.3030        5.2884        0.0000        0.0000        0.0000        0.0000
  44751.7500  07/09/2022        1.2692        1.2657        0.0000        0.0000        0.0000        0.0000
  44751.7917  07/09/2022        5.3017        5.2873        0.0000        0.0000        0.0000        0.0000
  44751.8333  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.8750  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.9167  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44751.9583  07/09/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.0000  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.0417  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.0833  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.1250  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.1667  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.2083  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.2500  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.2917  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.3333  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.3750  07/10/2022        1.4219        1.4196        0.0000        0.0000        0.0000        0.0000
  44752.4167  07/10/2022        5.3035        5.2949        0.0000        0.0000        0.0000        0.0000
  44752.4583  07/10/2022        1.2714        1.2683        0.0000        0.0000        0.0000        0.0000
  44752.5000  07/10/2022        5.2992        5.2864        0.0000        0.0000        0.0000        0.0000
  44752.5417  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.5833  07/10/2022        2.0508        2.0447        0.0000        0.0000        0.0000        0.0000
  44752.6250  07/10/2022        5.2996        5.2838        0.0000        0.0000        0.0000        0.0000
  44752.6667  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.7083  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.7500  07/10/2022        1.4219        1.4176        0.0000        0.0000        0.0000        0.0000
  44752.7917  07/10/2022        5.3017        5.2859        0.0000        0.0000        0.0000        0.0000
  44752.8333  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44752.8750  07/10/2022        1.2656        1.2614        0.0000        0.0000        0.0000        0.0000
  44752.9167  07/10/2022        3.2780        3.2670        0.0000        0.0000        0.0000        0.0000
  44752.9583  07/10/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.0000  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.0417  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.0833  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.1250  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.1667  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.2083  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.2500  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.2917  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.3333  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.3750  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.4167  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.4583  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.5000  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.5417  07/11/2022        1.4219        1.4207        0.0000        0.0000        0.0000        0.0000
  44753.5833  07/11/2022        5.3050        5.3005        0.0000        0.0000        0.0000        0.0000
  44753.6250  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.6667  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.7083  07/11/2022        1.4219        1.4202        0.0000        0.0000        0.0000        0.0000
  44753.7500  07/11/2022        5.3056        5.2993        0.0000        0.0000        0.0000        0.0000
  44753.7917  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.8333  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.8750  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.9167  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44753.9583  07/11/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.0000  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.0417  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.0833  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.1250  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.1667  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.2083  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.2500  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.2917  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.3333  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.3750  07/12/2022        1.4219        1.4202        0.0000        0.0000        0.0000        0.0000
  44754.4167  07/12/2022        5.3055        5.2994        0.0000        0.0000        0.0000        0.0000
  44754.4583  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.5000  07/12/2022        2.0508        2.0468        0.0000        0.0000        0.0000        0.0000
  44754.5417  07/12/2022        5.4688        5.4582        0.0000        0.0000        0.0000        0.0000
  44754.5833  07/12/2022        5.3815        5.3701        0.0000        0.0000        0.0000        0.0000
  44754.6250  07/12/2022        1.2692        1.2661        0.0000        0.0000        0.0000        0.0000
  44754.6667  07/12/2022        5.4688        5.4554        0.0000        0.0000        0.0000        0.0000
  44754.7083  07/12/2022        5.2978        5.2850        0.0000        0.0000        0.0000        0.0000
  44754.7500  07/12/2022        1.2692        1.2661        0.0000        0.0000        0.0000        0.0000
  44754.7917  07/12/2022        5.2935        5.2808        0.0000        0.0000        0.0000        0.0000
  44754.8333  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.8750  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.9167  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44754.9583  07/12/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.0000  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.0417  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.0833  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.1250  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.1667  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.2083  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.2500  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.2917  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.3333  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.3750  07/13/2022        1.4219        1.4197        0.0000        0.0000        0.0000        0.0000
  44755.4167  07/13/2022        5.3050        5.2969        0.0000        0.0000        0.0000        0.0000
  44755.4583  07/13/2022        1.2714        1.2685        0.0000        0.0000        0.0000        0.0000
  44755.5000  07/13/2022        5.3076        5.2954        0.0000        0.0000        0.0000        0.0000
  44755.5417  07/13/2022        1.2714        1.2679        0.0000        0.0000        0.0000        0.0000
  44755.5833  07/13/2022        5.4688        5.4537        0.0000        0.0000        0.0000        0.0000
  44755.6250  07/13/2022        5.4688        5.4530        0.0000        0.0000        0.0000        0.0000
  44755.6667  07/13/2022        5.3647        5.3488        0.0000        0.0000        0.0000        0.0000
  44755.7083  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.7500  07/13/2022        2.0508        2.0449        0.0000        0.0000        0.0000        0.0000
  44755.7917  07/13/2022        5.3019        5.2868        0.0000        0.0000        0.0000        0.0000
  44755.8333  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.8750  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.9167  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44755.9583  07/13/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.0000  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
